Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151828553,27.30094829,31028.19948,29663.13279,18.33903921,1522.189573,1010.134131,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
0.45,0.455468752,27.24519087,31169.79605,29830.30163,18.45292437,1522.182193,1010.237296,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
0.75,0.759006362,27.08214299,32160.52898,30874.81345,19.166043,1522.550918,1010.82049,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
1.05,1.062405722,27.0650753,32824.47018,31522.54174,19.60961203,1522.983071,1011.158507,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
1.35,1.365710952,27.0682469,33413.9136,32086.65126,19.99685355,1523.404029,1011.44838,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
1.65,1.668933485,27.07586186,33951.48587,32598.10271,20.34871838,1523.798217,1011.710494,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
1.95,1.971918487,27.14393261,36703.17014,35194.09479,22.1462664,1525.859485,1013.035696,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
2.25,2.274439072,27.25426615,40400.11885,38657.2445,24.57334924,1528.681631,1014.819882,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
2.55,2.576507222,27.35729232,43010.8353,41074.35029,26.28657564,1530.731777,1016.072577,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
2.85,2.878206422,27.45041403,45551.27034,43423.17519,27.96636154,1532.72206,1017.303834,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
3.15,3.179642754,27.46679878,46626.42578,44434.22018,28.69387945,1533.531763,1017.845561,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
3.348848139,3.379403653,27.51981544,46429.72656,44202.10369,28.52652868,1533.479871,1017.704198,2.6543884,-78.4002833,01/05/2021,  13:22:39,G05,Baja
