% Device,CC1404006
% File name,CC1404006_20210504_215433
% Cast time (UTC),2021-05-04 21:54:33
% Cast time (local),2021-05-04 16:54:33
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,2.8500409
% Start longitude,-78.2214044
% Start altitude,21.030000686645508
% Start GPS horizontal error(Meter),1.2000000476837158
% Start GPS vertical error(Meter),2.9700000286102295
% Start GPS number of satellites,9
% End latitude,2.8501109
% End longitude,-78.2206697
% End altitude,25.069999694824219
% End GPS horizontal error(Meter),11.050000190734863
% End GPS vertical error(Meter),32.130001068115234
% End GPS number of satellites,8
% Cast duration (Seconds),192.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-05-16
% Temperature calibration date,2017-05-16
% Pressure calibration date,2017-05-15
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
10.35,10.38766129299658,27.748040921400381,50087.289284731312,47477.866864634983,30.898478305585424,1536.6158184373976,1019.4414216455866
10.649999999999999,10.688544755235544,27.7483536221908,50088.692070587713,47478.915104485655,30.899162402169551,1536.6223041533008,1019.4431276312088
10.95,10.989427273767488,27.753436099634971,50104.071653745705,47488.9176499466,30.906372985514821,1536.646412002638,1019.4482054486159
11.25,11.290307700375253,27.756515502929688,50124.81640625,47505.806560960656,30.918604210198552,1536.6712982032784,1019.4576923242419
11.549999999999999,11.591185533165834,27.761247158050534,50146.2099609375,47521.82014454712,30.930197705478346,1536.6992314933696,1019.4661714205384
11.85,11.892059794778858,27.7589693069458,50171.328125,47547.676522174654,30.948969295483504,1536.7189464174544,1019.4822820130822
12.149999999999999,12.192932254291021,27.768227577209473,50176.70703125,47544.430934156728,30.946521362262484,1536.7422700354707,1019.4787726739737
12.45,12.493801709543929,27.76481625166512,50215.757416514985,47584.508943429042,30.975664785822929,1536.7703647120989,1019.5030307808894
12.75,12.794665068922143,27.770553588867188,50256.021484375,47617.485573410144,30.999631776133334,1536.8135965687754,1019.5204738606863
13.049999999999999,13.095524473696733,27.770617961883545,50272.541015625,47633.079692128187,31.010924500223293,1536.8307027483202,1019.530221286502
13.35,13.396379248713368,27.76979773164307,50311.329854063981,47670.572957204182,31.038190995640669,1536.8626528610357,1019.5522413178763
13.649999999999999,13.69721640985437,27.762474751670752,50485.8210620489,47842.544630121083,31.163588919454668,1536.9834004295633,1019.6500021539574
13.95,13.998033523081762,27.762484550476074,50557.6640625,47910.617262662454,31.21319785196906,1537.0407726776396,1019.6885288487528
14.249999999999998,14.29883026977876,27.764810519943595,50751.364366017311,48092.05592317511,31.345616214662069,1537.1906461733802,1019.7884762959412
14.549999999999999,14.599586717617074,27.758989334106445,51073.880859375,48403.012931066427,31.5728143142974,1537.4221424543036,1019.9622011201903
14.85,14.900303270568651,27.76408541507578,51266.4638003474,48580.832394850462,31.702814341698115,1537.575718818008,1020.0594613826977
15.149999999999999,15.200995676047103,27.76410961151123,51392.70703125,48700.439948329913,31.790275210435631,1537.6730537667718,1020.1264145308649
15.45,15.501659332191752,27.760429878836298,51631.107820018311,48929.764160933235,31.958141023341579,1537.8468726060441,1020.2549385161909
15.749999999999998,15.802299312714414,27.760679244995117,51691.55078125,48986.813211046247,31.999860307208706,1537.8964892630715,1020.2874779993172
16.05,16.102932858315675,27.761713981628418,51712.947265625,49006.129031016128,32.0139333169383,1537.9187120430063,1020.2990042248315
16.35,16.40356380507869,27.75717106817774,51715.808843499864,49013.060970107617,32.01892942283822,1537.9188455640269,1020.3055072909961
16.650000000000002,16.704193513381345,27.759150981903076,51721.0087890625,49016.149640849348,32.021111147912166,1537.9306485967618,1020.3077998261695
16.95,17.004822004984579,27.760707356355404,51733.322747234473,49026.373355666183,32.028521952643459,1537.9470157775029,1020.3141552900735
17.25,17.305448425231209,27.76127815246582,51747.396484375,49039.18014916074,32.037825878520707,1537.9631678262558,1020.3222492554245
17.55,17.606074113828946,27.764047622680664,51744.212890625,49033.589368135123,32.033646630271058,1537.9700330304167,1020.3195109045799
17.85,17.906699839094046,27.764762812451309,51748.51867140214,49037.004918735889,32.036067633527075,1537.9792497755475,1020.3223895819208
18.150000000000002,18.207323949119246,27.762370574251193,51758.591644502863,49048.773852630693,32.04461013825172,1537.9879505071683,1020.3308644670352
18.45,18.507946278928859,27.763853189003012,51766.270241165388,49054.672007876092,32.048851166506566,1538.0008085619149,1020.3348630883705
18.75,18.808566776882824,27.76223512665689,51778.250485632168,49067.529418851722,32.058192230492196,1538.0120885990632,1020.3436887247132
19.05,19.109183683681859,27.747543334960938,51782.984375,49085.683522893451,32.071411200538549,1537.9981199971551,1020.3596303238084
19.35,19.409799130510628,27.752460100726179,51777.671086029222,49076.072459146279,32.064285386352751,1538.0066979104602,1020.35398876798
19.650000000000002,19.710413559509529,27.745665550231934,51789.263671875,49093.383438828627,32.076889445413677,1538.0098007917163,1020.36692915946
19.95,20.011025433457963,27.740318298339844,51787.5546875,49096.740746377116,32.079265529090115,1538.00536217749,1020.3717230958404
20.25,20.311634190098413,27.729083720036716,51799.360735439113,49118.39641521751,32.095052966488176,1538.0018493320672,1020.3884810227627
20.55,20.612238399897112,27.721171689169985,51812.139249406755,49137.886724973941,32.109255143041437,1538.0041210933507,1020.4029802874871
20.85,20.912837634902154,27.705968238177498,51823.151506396345,49162.507813354532,32.127215678117452,1537.9939737340837,1020.4226447365179
21.150000000000002,21.213432696065663,27.7037029088635,51834.527923012465,49175.413739567754,32.136594428314048,1538.0038373676828,1020.431706896394
21.45,21.514025436527803,27.696102142333984,51833.591796875,49181.618459056685,32.141056499214663,1537.9965225347557,1020.438790284859
21.75,21.814614070386927,27.688976287841797,51860.400390625,49213.710385365761,32.164501760849937,1538.0103035458192,1020.4599785686027
22.05,22.115197722087412,27.68582010269165,51877.9326171875,49233.297039004545,32.178780638507305,1538.0233346688913,1020.4730073401387
22.35,22.415777715931114,27.68591978705188,51899.075031521206,49253.268464600238,32.19334479970459,1538.043986014844,1020.4852047146914
22.650000000000002,22.716352734014421,27.684423307250135,51936.371141587864,49290.063249530409,32.220248751811852,1538.0740718456805,1020.5071832240368
22.95,23.01692192819721,27.688497543334961,51974.8828125,49322.798367662668,32.244181771105204,1538.1135435608028,1020.5251408417767
23.25,23.317486067949368,27.6843900680542,51998.001953125,49348.5849280569,32.263013635794607,1538.1292439015035,1020.5418956190553
23.55,23.618044027167151,27.68547534942627,52046.349609375,49393.451671630188,32.295851088027113,1538.1713957434852,1020.5675020617355
23.85,23.918595151117675,27.684295106806566,52082.644795369531,49429.004117624318,32.321856270785823,1538.2012464736376,1020.58870484836
24.150000000000002,24.21913922767353,27.688482449128649,52138.7100203562,49478.280258590421,32.357941604101171,1538.2537962641038,1020.615754373816
24.45,24.519676842068233,27.69328786365249,52176.998855191516,49510.099834919289,32.381218664175115,1538.2942144244771,1020.6329841496489
24.75,24.820202520963992,27.699588775634766,52307.505859375,49628.001920537718,32.467707584322675,1538.4046990154241,1020.6972149887932
25.05,25.120717164406436,27.695594787597656,52319.98828125,49643.607299754724,32.479081406799644,1538.4127934867752,1020.7083333202515
25.35,25.421230149846291,27.675537109375,52286.45703125,49630.682381731465,32.469488960644625,1538.3626778692853,1020.7088672660357
25.650000000000002,25.721741933323138,27.637825572952885,52238.912896621492,49621.077930186795,32.4623172901208,1538.2753904454332,1020.7168878466479
25.95,26.022252236067335,27.619352384719775,52211.580393860691,49612.526596794931,32.45593533809874,1538.2321463250394,1020.71931555577
26.25,26.322761451484716,27.57082650528347,52141.687571803384,49591.846883521073,32.440612615315466,1538.1117294394669,1020.7246637452955
26.55,26.623267175240798,27.509542184570492,52077.0134903835,49588.142767778612,32.437729626040657,1537.9754833318896,1020.7434253190717
26.85,26.923766695009171,27.445013999938965,52016.771484375,49591.722374633689,32.440176642472785,1537.8372773971792,1020.7672007443692
27.150000000000002,27.224255899636088,27.400414372979256,52031.931706242976,49648.397182402543,32.481630556469995,1537.7852021937317,1020.8138964990238
27.45,27.52473154402983,27.376401901245117,52078.24609375,49715.372002779717,32.530688487999235,1537.7877368971206,1020.859725590072
27.75,27.825195263866515,27.352615356445312,52105.427734375,49763.920464730065,32.566218619411053,1537.7764518381609,1020.8953142268844
28.05,28.125651908702356,27.354157447814941,52129.9873046875,49785.909893258344,32.582291085939943,1537.802007336021,1020.9081929641358
28.35,28.42610402431378,27.343582153320312,52145.4375,49810.72688840828,32.600417714462758,1537.8022571556433,1020.9264834864874
28.65,28.726553200321725,27.338891483432132,52139.550676546329,49809.567225025283,32.599471456028155,1537.7956711611712,1020.9285597235466
28.95,29.027001584294336,27.346937142576223,52157.091064929125,49818.665534212618,32.606087946781642,1537.8259751307112,1020.9322556497048
29.25,29.327448409807417,27.342508879903008,52161.496257545492,49827.08832053424,32.612182770845422,1537.8274352308613,1020.9395406588687
29.55,29.627893633823781,27.33941137411599,52161.779264625555,49830.307501721087,32.614457007807296,1537.8278705195296,1020.9435291526725
29.85,29.928337399299668,27.337249755859375,52167.96484375,49838.274925699145,32.620221991650254,1537.834121725444,1020.9498427383077
30.15,30.22877926075012,27.332327842712402,52171.068359375,49845.927469706607,32.62574991651551,1537.8338598656362,1020.956859009969
30.45,30.5292204027432,27.332866655176623,52166.3128389719,49840.870731100826,32.621950767782963,1537.8361170842577,1020.9551218799692
30.75,30.829661053267916,27.334491383562032,52176.945638296958,49849.481918042911,32.628196819861387,1537.8514667129093,1020.9605886960217
31.05,31.13009955922767,27.32683277130127,52180.375,49860.054809793881,32.635864888064532,1537.8472593420106,1020.9700868808529
31.35,31.430537282112134,27.338691709838891,52189.836488453315,49857.79619577538,32.634145559052548,1537.8773985228236,1020.9663003236167
31.65,31.730974703058259,27.338632583618164,52199.220703125,49866.817421843771,32.640689716442566,1537.88924333588,1020.9725284867473
31.950000000000003,32.031410453743128,27.341981410980225,52212.701171875,49876.504255646978,32.64773032958535,1537.9093429128984,1020.9780419249639
32.25,32.3318438467605,27.33784294128418,52224.4140625,49891.637797423711,32.658758138764377,1537.9166795748981,1020.9889424086738
32.55,32.632272904409291,27.328909873962402,52243.71484375,49918.596593720751,32.678466959854404,1537.9223250378707,1021.0078984941696
32.85,32.932697893616378,27.313707892550291,52234.283381057132,49924.088241215584,32.682385062712356,1537.8970306116373,1021.0169852395452
33.15,33.2331185292329,27.293325424194336,52238.921875,49947.982320159383,32.699816176602738,1537.8742600509386,1021.0378806558193
33.45,33.533532520792136,27.258540029038031,52227.63165247436,49970.427439662024,32.716147253365605,1537.8175695491184,1021.0625379046885
33.75,33.833939793517047,27.217080116271973,52199.51953125,49983.185018213509,32.725336457331728,1537.7380537006766,1021.0839435150733
34.05,34.134338696903896,27.1748248121183,52197.474780735763,50021.705840603223,32.753456570256461,1537.67666859349,1021.1198239620004
34.35,34.434725459984534,27.117652893066406,52192.6328125,50071.933323232573,32.790136594779376,1537.5902171485579,1021.1668709673488
34.65,34.735094698831574,27.024709701538086,52178.55859375,50147.861365392077,32.845593500391779,1537.4416826297211,1021.2393676239375
34.95,35.035437572695557,26.858644485473633,52112.955078125,50245.195950621695,32.91649801016483,1537.1411285655177,1021.3465534433957
35.25,35.33575790603107,26.78935718536377,52087.53125,50287.871949799461,32.9475245007278,1537.0197040540081,1021.3930600682264
35.55,35.636077771624663,26.803913667011663,52028.011327061817,50216.294140912432,32.894846961774107,1537.0023212238968,1021.3501244253417
35.85,35.936395187123836,26.684412927319975,51948.164399212837,50255.155720026996,32.922826260659285,1536.7614686678594,1021.4101160683532
36.15,36.236695012213524,26.561565432473298,51863.212452969514,50292.511503448492,32.94962912477645,1536.5106835444958,1021.4701720814777
36.45,36.53698109014767,26.498226004138292,51823.722207050843,50316.026617000745,32.966514290946513,1536.3867066912983,1021.5040287424048
36.75,36.837239395340625,26.2951872807388,51789.209365837771,50481.548183453539,33.087061875164828,1536.0472267809778,1021.6595419083287
37.05,37.137453897947509,26.065037727355957,51688.212890625,50610.177913307605,33.180143199830773,1535.6122754763455,1021.8025255455963
37.35,37.437639052400854,25.897513389587402,51527.873046875,50619.244060571888,33.185497887274813,1535.228263891488,1021.8597078301643
37.65,37.737808630691561,25.796229362487793,51457.166015625,50650.576491042957,33.207675001692053,1535.0174224707796,1021.908963953651
37.95,38.03796386852423,25.65363161662075,51321.0929896696,50658.848488989526,33.212481692635663,1534.6890929203396,1021.9577432113105
38.25,38.338093744132344,25.470156304440497,51259.106645554086,50781.600849772061,33.30109743368206,1534.3515498045611,1022.0820769879591
38.55,38.638187942078019,25.299089790002725,51206.548589136,50902.062843405205,33.388029783007916,1534.0399389851425,1022.2011469099609
38.85,38.938253420036069,25.241790136055968,51254.45774092721,51007.794111365176,33.465225735352462,1533.9901614436963,1022.2781279218732
39.15,39.238300728768074,25.186783487516159,51251.9702916282,51061.222427590918,33.503912810577596,1533.9043641315939,1022.3253386866063
39.45,39.538328922840314,25.109455108642578,51280.005859375,51167.9938927639,33.581655146679864,1533.8065240568285,1022.4087821786864
39.75,39.838340084985425,25.041014769789328,51230.913758624505,51188.92372018157,33.596215047382223,1533.6618768235833,1022.4418084554908
40.05,40.138341915862974,24.955459791653851,51151.614626624025,51197.221324714963,33.601241825209335,1533.4651795093207,1022.4727758240275
40.35,40.438331543062688,24.818647554397586,51031.894675477219,51217.663646684581,33.614555059835055,1533.1522610265652,1022.5253879615028
40.65,40.7382885412219,24.477781295776367,50807.546875,51343.800736813908,33.702921834868683,1532.4192023308258,1022.6956338486592
40.95,41.038205331088022,24.258352279663086,50653.2890625,51415.939346607855,33.75281302129946,1531.9374856087989,1022.7999641278459
41.25,41.33808742598751,24.118183135986328,50670.54296875,51580.229289493342,33.871680403677217,1531.7241536275669,1022.9326839939641
41.55,41.637933736984934,23.984182834625244,50659.8662109375,51710.43312284039,33.96544873503818,1531.4978510786732,1023.0444936749457
41.85,41.937747943132372,23.83342170715332,50615.908203125,51825.068194750907,34.047372484499284,1531.2157543421736,1023.1521643320233
42.15,42.237530367406016,23.670166969299316,50556.04296875,51937.404489119872,34.127271357241064,1530.8987014969068,1023.2618169313604
42.45,42.537282699101915,23.473676515850379,50421.976570385828,52009.64749795528,34.176817397409565,1530.4631094897554,1023.3579979331372
42.75,42.837012326314628,23.263604164123535,50203.7109375,52009.9066439164,34.172770941643428,1529.9320380833137,1023.417237297611
43.05,43.136713173559443,23.068451881408691,50143.75390625,52158.694469671456,34.278411476568749,1529.5556830373989,1023.5549476874259
43.35,43.4363865438214,22.984956741333008,50102.0634765625,52206.010882370843,34.311434052984133,1529.383505687767,1023.6053081011639
43.65,43.73604996589723,22.918904304504395,50031.197265625,52204.028860611957,34.308421369354072,1529.2161709586142,1023.6232991202506
43.95,44.03570402772305,22.850813926087255,50005.8656031274,52251.844326377548,34.342091079277509,1529.0834147979915,1023.6696491089799
44.25,44.335345113827877,22.755901336669922,49933.91015625,52280.355682353824,34.360871152410063,1528.8650775552687,1023.7123467978375
44.55,44.63497680406477,22.700385570526123,49885.73828125,52290.707595531683,34.367123612681731,1528.7339845009672,1023.7342415559111
44.85,44.934602783231988,22.653996467590332,49843.85546875,52297.665635083722,34.371069969322804,1528.6237023056253,1023.7517633148028
45.15,45.234223588395864,22.5875720820405,49773.167844381678,52296.393435005717,34.3684514796132,1528.4542942292114,1023.7699894717697
45.45,45.533838055321091,22.523789276912233,49718.844073189583,52309.427372770275,34.37643004269475,1528.3030275769038,1023.795469054676
45.75,45.833446074083085,22.449573688544948,49637.951762393743,52306.00393610818,34.371984718647859,1528.1107766576888,1023.8144480339541
46.05,46.133047982714658,22.400340117879033,49601.576149723172,52321.962275344362,34.382435619078464,1527.9994146121219,1023.8376194216392
46.35,46.4326364638114,22.277612686157227,49533.0390625,52385.30061925394,34.425956398976318,1527.7327945967413,1023.906617309839
46.65,46.732209922118045,22.156688690185547,49408.37109375,52387.447535128864,34.424289009930888,1527.4202028557443,1023.9406981863042
46.95,47.031785184507058,22.056939615525984,49180.787884795514,52256.679128118216,34.325089139018374,1527.0547801549471,1023.8946757609607
47.25,47.331363738894112,22.018567085266113,49162.056640625,52279.407570494186,34.340713525723778,1526.9762592200377,1023.9185845193672
47.55,47.630926987794787,21.852204869666309,49049.902552249143,52345.35139669136,34.384652073062277,1526.5917599573388,1023.9996987535142
47.85,47.930470164538946,21.693212509155273,48907.697265625,52371.313342421585,34.39915869716004,1526.1924233796713,1024.0562045259212
48.15,48.229999618398715,21.556204524750356,48766.915615425387,52374.238958310882,34.397189368812832,1525.8315679603577,1024.0939209192068
48.45,48.529520243887724,21.489510509238531,48705.249318160117,52383.0524183313,34.401584995589175,1525.6638995500066,1024.1169646691076
48.75,48.829031535402216,21.406502723693848,48649.796875,52417.004104643282,34.423980977585209,1525.4722630936926,1024.1581433749834
49.05,49.128526862290784,21.290627479553223,48591.263671875,52484.991366057831,34.470389230735307,1525.2187370957695,1024.2265416223229
49.35,49.428002910709928,21.204240798950195,48568.28125,52558.250509229787,34.521545001664713,1525.0487664304119,1024.2903981102784
49.65,49.72746471023278,21.148539209591053,48540.88280733522,52592.003602626457,34.544528695635009,1524.9296163946729,1024.3244039986321
49.95,50.026915700946411,21.08897590637207,48518.23046875,52635.396550481906,34.574471922724136,1524.8075804655534,1024.3647355934197
50.25,50.326357577612491,21.040012359619141,48481.5927734375,52651.585315341734,34.584688260775216,1524.692010254468,1024.3871504692208
50.55,50.625791537878655,20.987647866511118,48455.965349624821,52683.674418703165,34.606496527820347,1524.5799544377753,1024.4192919357583
50.85,50.925211154914336,20.8836088180542,48411.138671875,52754.284066716951,34.654927238222989,1524.3575030489656,1024.4856890179785
51.15,51.224618898002305,20.787966728210449,48294.970703125,52737.6231726948,34.639241424017811,1524.0858670406396,1024.500937435118
51.45,51.524023797129743,20.71560001373291,48195.4609375,52712.269906795649,34.617918358779569,1523.8705746053429,1024.5055426596364
51.75,51.823422309436658,20.602419135174749,48093.820185108852,52731.654479282217,34.62807289186366,1523.578625016376,1024.5450392913774
52.05,52.12281104555283,20.556284363467938,48070.265100098048,52759.203007616328,34.646602679534944,1523.4783413272883,1024.5728433127122
52.35,52.422191526552695,20.515300522394881,48056.2312441905,52791.292919779153,34.668652485837107,1523.3959178069483,1024.6019332473086
52.65,52.721564557013672,20.472258567810059,48028.201171875,52810.4416676966,34.681078175220534,1523.2970299999497,1024.6242327350524
52.95,53.020930196002965,20.440552435792078,48026.885060225119,52845.841969117289,34.705887819507652,1523.2428701595695,1024.6529212170115
53.25,53.320290489369988,20.421429634094238,48010.71484375,52850.290304064089,34.708349813381375,1523.1982268148704,1024.6612172528678
53.55,53.619648901654408,20.414983749389648,48007.46875,52854.21769048326,34.710898487818426,1523.1884054096277,1024.6661894908607
53.85,53.919003971261809,20.402663230895996,48017.3046875,52879.392166167876,34.72888554833326,1523.1796863461,1024.6844918674947
54.15,54.218355214077135,20.388523570201656,48008.309970217662,52885.956838807535,34.733088579659118,1523.1506025177444,1024.6927786687224
54.45,54.51770520231085,20.383604997829561,48000.3470774314,52882.915625286907,34.730557264835831,1523.1392925786042,1024.6934717580928
54.75,54.817054251378543,20.376249107949405,47997.65287432434,52888.519674839867,34.734305447860514,1523.1282956331934,1024.6995992654522
55.05,55.116401017453249,20.375454769875141,48010.513450906234,52903.616828079168,34.745296357331355,1523.1433751106954,1024.7094927042401
55.35,55.415744994822134,20.365189552307129,48009.212890625,52914.154403862078,34.752570492502144,1523.1283231129437,1024.7190827811444
55.65,55.715088686609562,20.364879608154297,47995.076171875,52898.934799826879,34.741236507042267,1523.1198365026216,1024.7118387478631
55.95,56.01443241514994,20.350227355957031,47983.8828125,52903.684953849544,34.744078770281952,1523.0877901899348,1024.7192219796775
56.25,56.313774532397908,20.340411114942128,47974.265539702923,52904.533020315735,34.744226918179557,1523.0660048593936,1024.7232613549941
56.55,56.613114339004753,20.317647933959961,47959.111328125,52914.387125755471,34.750519802289745,1523.0154967405852,1024.7354330114226
56.85,56.912450598907213,20.295339584350586,47945.1484375,52925.034757952133,34.757411018108527,1522.9668704942712,1024.747935697533
57.15,57.211785123265685,20.2868595123291,47930.578125,52918.858407427389,34.752429813656796,1522.9429968116656,1024.7477068722967
57.449999999999996,57.511117839964527,20.263092916312445,47915.3171861144,52929.786829532059,34.759466885095733,1522.8904712631597,1024.7607036375305
57.75,57.810448983190533,20.233870506286621,47868.310546875,52912.021468760053,34.74514600986123,1522.7990403260635,1024.7588713020048
58.05,58.109778098523542,20.213379859924316,47862.79296875,52929.899420297523,34.75742141543347,1522.76129829017,1024.7749798902023
58.35,58.409103968383889,20.19925009660944,47850.960298696868,52933.356412351568,34.759314878791329,1522.7294718537833,1024.7814846749086
58.65,58.7084273349358,20.180353860614044,47839.552424613379,52942.870447853544,34.765484259380131,1522.6892610782834,1024.7925119443826
58.949999999999996,59.007747714712409,20.16114616394043,47825.748046875,52950.104358801858,34.769958729011883,1522.6462729627729,1024.8023275560911
59.25,59.307064848135127,20.145722779386922,47822.192032844985,52964.255624544028,34.7796757047644,1522.6195620548954,1024.8151328165311
59.55,59.606379788841565,20.134077072143555,47807.66015625,52961.823147322721,34.777320087977358,1522.5897798017763,1024.8177336277677
59.85,59.905693251165353,20.118955612182617,47796.67578125,52967.4004337374,34.78072829319504,1522.5568257261432,1024.8256475041496
60.15,60.205004746097487,20.11378288269043,47796.830078125,52973.6446646597,34.785018860888393,1522.5523311315019,1024.8315971155728
60.449999999999996,60.504314816995553,20.100965177507529,47783.17954167373,52973.566478687972,34.7843488391464,1522.5211651614682,1024.8357902142807
60.75,60.803623573438976,20.089298248291016,47772.80078125,52975.7643578548,34.785400207127225,1522.4950919635314,1024.8409895198511
61.05,61.102930845631775,20.074193954467773,47757.740234375,52976.810059674106,34.785465217074837,1522.4583997870418,1024.8463454963428
61.35,61.40223683991394,20.061919341235054,47744.226492719048,52976.2460084889,34.784455274870389,1522.4283178544706,1024.8501318249787
61.65,61.701540510078452,20.053369045257568,47750.07421875,52992.78969657464,34.796196818475472,1522.4227864057523,1024.8626527592967
61.949999999999996,62.0008418572527,20.046259880065918,47743.962890625,52994.369585556735,34.796970660165144,1522.4089780343722,1024.8664314821917
