Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151226851,27.88322995,39947.05469,37769.11388,23.94682539,1529.441325,1014.146613,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
0.45,0.453663657,27.87017515,40208.349,38025.54926,24.12725164,1529.605824,1014.286939,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
0.75,0.756065752,27.85564149,40353.65999,38173.46536,24.23139678,1529.68689,1014.370684,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
1.05,1.058265055,27.7357898,42731.59266,40514.79349,25.8883007,1531.157917,1015.649465,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
1.35,1.360030093,27.66542232,45861.54789,43540.47292,28.05083812,1533.277244,1017.292952,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
1.65,1.661482598,27.67764383,46781.89636,44403.93776,28.67230119,1533.964475,1017.756286,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
1.95,1.962788616,27.67782147,47803.85147,45373.79312,29.37268349,1534.707635,1018.282765,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
2.25,2.263939989,27.6723965,48799.62111,46323.71446,30.06104434,1535.425748,1018.802196,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
2.55,2.564931682,27.69122441,49910.68174,47361.4746,30.81573627,1536.268922,1019.363868,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
2.85,2.865801282,27.68447573,50409.12899,47840.59089,31.16506398,1536.627119,1019.629556,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
3.15,3.166621563,27.69677139,50558.68981,47971.33532,31.26043639,1536.760475,1019.698519,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
3.45,3.467408266,27.71575346,50891.97137,48270.17355,31.47869579,1537.038462,1019.857607,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
3.75,3.768165967,27.73541728,50993.63601,48348.56595,31.53593081,1537.148117,1019.895571,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
4.05,4.0689167,27.74137664,51019.29857,48367.43163,31.54964533,1537.181039,1019.90525,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
4.35,4.369664522,27.74679014,51045.59335,48387.39306,31.56416199,1537.213576,1019.915705,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
4.65,4.670403459,27.76847834,51174.0609,48489.23307,31.63857327,1537.345826,1019.965909,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
4.95,4.971131919,27.78206315,51234.07167,48533.60083,31.6709537,1537.415527,1019.987152,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
5.25,5.271852617,27.78760529,51301.62312,48592.48951,31.71396567,1537.478373,1020.018959,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
5.55,5.572565075,27.79718689,51361.53149,48640.4054,31.74895466,1537.541817,1020.043443,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
5.85,5.873272019,27.80667395,51399.8218,48667.92202,31.76901556,1537.589303,1020.056748,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
6.15,6.173969079,27.83341677,51544.09174,48779.82051,31.85086536,1537.740578,1020.110895,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
6.45,6.474648213,27.84928867,51697.47049,48910.28034,31.94634678,1537.881818,1020.178771,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
6.75,6.77531195,27.85786007,51779.87242,48980.29579,31.99756996,1537.960048,1020.215763,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
7.05,7.075965889,27.86482668,51846.07422,49036.45531,32.03864894,1538.023988,1020.245655,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
7.35,7.376611019,27.87346186,51915.7114,49094.29946,32.08097099,1538.092963,1020.275942,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
7.65,7.677243461,27.88746946,52043.77299,49202.36639,32.16013371,1538.212759,1020.332159,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
7.95,7.97786431,27.89478477,52097.06946,49245.94144,32.19201296,1538.267758,1020.355028,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
8.25,8.278475896,27.90092852,52182.15915,49320.64578,32.24673707,1538.344208,1020.395429,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
8.55,8.57907688,27.9071697,52251.19672,49380.07176,32.2902623,1538.40907,1020.427388,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
8.85,8.879670802,27.9095597,52284.1385,49408.97146,32.31138993,1538.441729,1020.443772,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
9.15,9.180259879,27.91421793,52321.7107,49440.12474,32.33417375,1538.481194,1020.460667,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
9.45,9.480845243,27.91267516,52333.588,49452.78975,32.34338788,1538.492521,1020.469375,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
9.75,9.781430215,27.91635633,52326.28983,49442.45358,32.33571707,1538.497711,1020.463715,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
10.05,10.08201549,27.91372216,52327.34509,49445.91209,32.33817299,1538.499481,1020.4677,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
10.35,10.38260065,27.91899358,52328.03524,49441.63872,32.33495269,1538.512908,1020.464869,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
10.65,10.68318606,27.91884186,52328.50205,49442.22153,32.33529751,1538.517993,1020.466467,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
10.95,10.9837702,27.9161114,52335.87959,49451.74371,32.3422046,1538.52424,1020.473826,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
11.25,11.28435323,27.91176486,52327.62505,49448.00574,32.33937784,1538.516622,1020.474397,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
11.55,11.58493654,27.91489611,52326.23381,49443.76504,32.33618173,1538.525301,1020.472276,2.7198618,-78.4012498,02/05/2021,  13:50:59,G03,Baja
