Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.15086911,28.83378274,46177.58984,42889.04429,27.58027098,1535.381247,1016.561456,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
0.45,0.452538336,28.71667787,46846.62204,43605.28601,28.09505598,1535.666,1016.985858,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
0.75,0.754137081,28.6983,46944.92541,43711.74265,28.17162203,1535.710553,1017.050406,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
1.05,1.055688586,28.58127206,47270.35435,44110.89223,28.45931297,1535.757856,1017.304918,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
1.35,1.357125933,28.41908874,48041.58499,44966.68338,29.07720495,1536.050507,1017.821328,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
1.65,1.658481196,28.38238026,48057.92476,45012.90924,29.11063639,1536.009076,1017.859513,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
1.95,1.95985496,28.45030566,47838.68273,44750.61661,28.92089449,1535.966135,1017.696757,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
2.25,2.26116662,28.42424661,48945.32163,45808.15336,29.68595303,1536.715264,1018.279604,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
2.55,2.562352692,28.21568288,49140.77518,46171.32819,29.94974603,1536.533742,1018.545968,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
2.85,2.863483467,28.0618012,49109.97059,46276.20009,30.02604841,1536.275405,1018.653993,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
3.15,3.164592293,27.99087957,49076.99411,46307.01972,30.04844117,1536.145157,1018.694847,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
3.45,3.465691904,27.97032832,49085.28057,46332.80756,30.06711133,1536.123764,1018.716733,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
3.75,3.766785389,27.91844764,49041.19752,46336.57987,30.06982974,1536.015206,1018.736691,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
4.05,4.067873409,27.8410566,48952.7115,46320.71599,30.0583051,1535.834043,1018.754102,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
4.35,4.368950786,27.78428603,48969.11747,46386.07544,30.10572292,1535.761075,1018.809104,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
4.65,4.670007341,27.76311863,49101.13309,46529.78668,30.21003814,1535.828257,1018.895418,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
4.95,4.971045307,27.76370807,49176.89075,46601.05643,30.26174424,1535.889117,1018.935318,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
5.25,5.272068769,27.76013402,49282.49439,46704.29227,30.33670195,1535.965082,1018.993995,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
5.55,5.573067388,27.74558067,49470.01762,46894.94076,30.47526924,1536.083311,1019.103913,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
5.85,5.874040024,27.73224887,49575.18034,47006.51063,30.55637138,1536.14376,1019.170326,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
6.15,6.174996072,27.72262736,49647.24006,47083.4275,30.6122768,1536.186033,1019.216648,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
6.45,6.475941765,27.72327504,49692.58383,47125.85077,30.64308061,1536.225021,1019.240852,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
6.75,6.776878696,27.72291946,49758.21289,47188.40819,30.68855022,1536.277204,1019.276384,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
7.05,7.077806913,27.72339821,49802.66992,47230.14033,30.71886195,1536.315293,1019.300273,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
7.35,7.378727049,27.71842633,49852.77833,47282.11917,30.75664278,1536.348962,1019.331511,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
7.65,7.679639049,27.71649075,49894.18945,47323.13243,30.78644085,1536.381067,1019.355787,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
7.95,7.980542695,27.71573639,49953.70508,47380.2592,30.82798427,1536.428218,1019.388502,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
8.25,8.281440425,27.71936512,49971.95313,47394.30474,30.83813906,1536.452166,1019.396257,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
8.55,8.582335981,27.72448432,49991.79313,47408.51786,30.84841627,1536.479603,1019.403627,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
8.85,8.883228369,27.72927825,50024.83443,47435.53874,30.86802839,1536.516143,1019.418106,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
9.15,9.184117818,27.73406792,50041.18164,47446.73,30.87610453,1536.540511,1019.423929,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
9.45,9.485005656,27.73701096,50053.99414,47456.22973,30.88294825,1536.559418,1019.429417,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
9.75,9.785891928,27.73995447,50066.84277,47465.76222,30.88981607,1536.57835,1019.434922,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
10.05,10.08677706,27.74391116,50075.68329,47470.58209,30.89324882,1536.595943,1019.437526,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
10.35,10.38766129,27.74804092,50087.28928,47477.86686,30.89847831,1536.615818,1019.441422,2.8500409,-78.2214044,04/05/2021,  16:54:33,A01,Baja
