Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151067954,27.8682244,42058.79688,39777.00911,25.3645713,1530.895248,1015.211951,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
0.45,0.453127334,27.78944486,43029.34845,40755.63644,26.0595769,1531.450489,1015.758246,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
0.75,0.755050129,27.70078006,43614.84475,41379.69561,26.50412286,1531.720279,1016.120307,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
1.05,1.056798077,27.60850551,45081.63361,42846.33557,27.55273544,1532.617864,1016.936264,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
1.35,1.358376108,27.55864028,45649.87798,43427.56751,27.96981246,1532.948212,1017.265892,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
1.65,1.659883086,27.55051419,45928.17169,43699.06974,28.16488131,1533.140223,1017.415996,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
1.95,1.961314262,27.53291287,46604.07685,44357.02715,28.63850782,1533.604224,1017.777996,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
2.25,2.262673504,27.5274,46834.50515,44581.02356,28.79995658,1533.76689,1017.902118,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
2.55,2.563990259,27.52644838,47147.58034,44879.84796,29.01556377,1533.99709,1018.065435,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
2.85,2.865251312,27.50477324,47526.05272,45258.79248,29.28933632,1534.241413,1018.278959,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
3.15,3.166451307,27.51076343,47918.95055,45627.74127,29.55623747,1534.541635,1018.478612,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
3.45,3.467606632,27.49360353,48089.05728,45804.6829,29.68432338,1534.642718,1018.581451,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
3.75,3.768740046,27.47920919,48153.01867,45878.18625,29.73750821,1534.671092,1018.627213,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
4.05,4.069864399,27.46826873,48164.63428,45898.82175,29.75238463,1534.666912,1018.643135,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
4.35,4.370969591,27.44355948,48344.48634,46091.91941,29.8923029,1534.7633,1018.757257,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
4.65,4.672052734,27.44175566,48407.66079,46153.73777,29.93706457,1534.811492,1018.792719,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
4.95,4.973117152,27.45071313,48595.53058,46324.94745,30.06122932,1534.968029,1018.884374,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
5.25,5.27415892,27.46900556,48740.72218,46447.15643,30.14988623,1535.108329,1018.94642,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
5.55,5.575175162,27.49778494,48996.64803,46665.44321,30.30840044,1535.346166,1019.057571,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
5.85,5.87615658,27.54539819,49308.56272,46919.96295,30.49340034,1535.654595,1019.18261,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
6.15,6.177099156,27.59393763,49647.96925,47199.32704,30.69665884,1535.984127,1019.321035,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
6.45,6.478004757,27.64029971,49934.28776,47429.71452,30.8644225,1536.27103,1019.433482,2.7845499,-78.4007636,02/05/2021,  14:43:49,G01,Baja
