Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.150612964,27.44200321,47475.00736,45264.29623,29.29400957,1534.057533,1018.290628,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
0.45,0.451832031,27.44731566,47498.273,45281.89136,29.3066573,1534.088072,1018.299737,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
0.75,0.753048864,27.4558872,47544.96423,45318.99732,29.33341737,1534.140941,1018.318406,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
1.05,1.054260278,27.4611755,47586.08994,45353.62532,29.35838837,1534.18442,1018.336768,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
1.35,1.355462409,27.46502559,47676.12975,45436.10645,29.41798584,1534.261145,1018.381566,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
1.65,1.656660136,27.46655393,47647.78707,45407.77267,29.39740771,1534.247982,1018.366938,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
1.95,1.957849153,27.46740369,47789.51658,45542.10159,29.49454409,1534.357464,1018.440852,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
2.25,2.259022904,27.47539547,47856.70304,45599.18283,29.53579101,1534.42427,1018.470572,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
2.55,2.560180731,27.51161011,48060.93482,45762.19879,29.6537766,1534.63633,1018.548942,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
2.85,2.861310929,27.54316868,48317.22524,45978.5986,29.81053166,1534.878551,1018.657865,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
3.15,3.162415566,27.56500851,48472.71818,46107.40067,29.90385926,1535.031683,1018.722265,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
3.45,3.463479736,27.59283922,48918.2826,46506.59987,30.19355274,1535.405435,1018.932119,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
3.75,3.76448299,27.64557517,49388.95317,46907.0316,30.48455922,1535.836824,1019.135031,2.7521827,-78.3998728,02/05/2021, 7:57:42,G02,Alta
