Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.150821328,27.40429109,44673.17626,42623.58609,27.39351835,1531.966618,1016.877131,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
0.45,0.452459582,27.40269582,44738.9232,42687.61607,27.43931218,1532.01629,1016.913259,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
0.75,0.754095651,27.42066868,44717.35957,42652.41239,27.41401073,1532.036014,1016.889964,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
1.05,1.055724674,27.44564334,44890.57043,42797.23498,27.51768642,1532.207762,1016.961157,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
1.35,1.357325143,27.46341754,45151.92997,43031.82301,27.685801,1532.430832,1017.08291,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
1.65,1.658899955,27.4545909,45237.29773,43120.43708,27.74930739,1532.482579,1017.13459,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
1.95,1.960440342,27.47140491,45612.44872,43464.10087,27.99597129,1532.786219,1017.315545,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
2.25,2.261944157,27.46569835,45730.48562,43581.31794,28.08013219,1532.866923,1017.381741,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
2.55,2.563442091,27.47595089,45692.40948,43536.5236,28.04785988,1532.861456,1017.355618,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
2.85,2.864920205,27.50906993,46051.38839,43850.88943,28.27381124,1533.180509,1017.515918,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
3.15,3.166352535,27.52647925,46365.21638,44135.08867,28.47830424,1533.440911,1017.665073,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
3.45,3.467736756,27.54299032,46729.94603,44468.29705,28.71834665,1533.736685,1017.841176,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
3.75,3.769059278,27.57148219,47238.70357,44928.06899,29.05007012,1534.156352,1018.082265,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
4.05,4.070322934,27.59720543,47580.09166,45230.62705,29.26863862,1534.450333,1018.239362,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
4.35,4.371558103,27.60997475,47666.63461,45301.8984,29.32009891,1534.538665,1018.275212,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
4.65,4.672781138,27.61860705,47767.69082,45390.49349,29.3841075,1534.630803,1018.321785,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
4.95,4.97398934,27.63736036,47898.80374,45498.86565,29.46244611,1534.761014,1018.375895,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
5.25,5.275189812,27.64991953,47912.75784,45501.26407,29.4640996,1534.796324,1018.374444,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
5.55,5.576389869,27.65642707,47929.29981,45511.34826,29.47131879,1534.823759,1018.379088,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
5.85,5.877586977,27.65926552,47961.65625,45539.61756,29.4917037,1534.856739,1018.394773,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
6.15,6.178780904,27.66699871,47983.12689,45553.31428,29.50153837,1534.889704,1018.400989,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
6.45,6.479973033,27.66881371,47995.7793,45563.75578,29.50901975,1534.906764,1018.407319,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
6.75,6.781164164,27.66434097,47988.10645,45560.34079,29.50647284,1534.898997,1018.408125,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
7.05,7.082355758,27.67085101,47988.78137,45555.3503,29.50277997,1534.914932,1018.404581,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
7.35,7.383547575,27.67382908,47995.625,45559.27093,29.50553995,1534.929654,1018.407001,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
7.65,7.684738366,27.67476177,48004.16992,45566.57525,29.51075066,1534.94232,1018.411908,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
7.95,7.985925408,27.67227268,48038.38281,45601.20569,29.53574774,1534.968074,1018.432744,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
8.25,8.287106744,27.67207873,48070.86829,45632.21108,29.55812164,1534.996269,1018.450884,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
8.55,8.588284979,27.67492104,48079.06445,45637.52874,29.56189405,1535.011749,1018.454105,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
8.85,8.889461392,27.67506316,48095.28792,45652.80518,29.57287965,1535.028707,1018.463595,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
9.15,9.190636308,27.67695618,48097.77148,45653.52193,29.57332085,1535.038524,1018.464619,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
9.45,9.491810369,27.67642879,48104.54492,45660.40829,29.57823118,1535.047563,1018.469765,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
9.75,9.792981074,27.67563482,48135.73037,45690.69792,29.60009141,1535.073857,1018.48771,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
10.05,10.09414912,27.67512751,48133.31543,45688.84567,29.59867311,1535.076273,1018.488102,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
10.35,10.39531675,27.67968483,48143.49297,45694.55296,29.60272762,1535.095936,1018.49099,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
10.65,10.69648043,27.67348723,48178.40433,45733.06882,29.63055162,1535.116266,1018.515126,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
10.95,10.99763876,27.66877865,48192.98438,45750.99861,29.6434649,1535.12426,1018.527605,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
11.25,11.29879477,27.67300194,48204.10265,45757.88438,29.64837425,1535.144067,1018.531239,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
11.55,11.59994996,27.66518991,48194.03534,45755.11398,29.64629342,1535.129226,1018.533457,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
11.80702017,11.85795955,27.63957015,48153.51994,45738.89927,29.63449084,1535.063015,1018.533853,2.6872557,-78.2232815,03/05/2021,  8:24:54,A06,Alta
