Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.150530634,27.80597871,49112.42969,46502.71701,30.19152105,1535.82948,1018.848429,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
0.45,0.451549652,27.69434481,49397.44526,46871.67611,30.45970413,1535.865213,1019.086597,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
0.75,0.752511534,27.65864865,49657.61504,47150.48364,30.66253369,1536.003451,1019.25151,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
1.05,1.053446431,27.65094733,49678.39543,47177.11452,30.68184532,1536.011468,1019.269755,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
1.35,1.354368969,27.6500758,49801.54079,47294.84244,30.76751013,1536.104898,1019.33563,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
1.65,1.655271522,27.64777693,49930.15242,47419.05103,30.85793329,1536.200127,1019.405535,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
1.95,1.956162506,27.65174738,49951.04736,47435.31777,30.86970905,1536.226577,1019.414401,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
2.25,2.257033838,27.65631191,50195.72793,47663.54318,31.03603658,1536.417371,1019.539103,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
2.55,2.557864025,27.67139036,50514.16133,47952.18142,31.24660815,1536.678557,1019.69367,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
2.85,2.858651799,27.68667201,50792.02995,48201.97216,31.42900341,1536.91045,1019.827024,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
3.15,3.159405707,27.69918812,50995.06875,48383.16354,31.5613873,1537.083334,1019.923714,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
3.45,3.460137697,27.71029176,51110.77326,48482.72657,31.63413149,1537.190111,1019.976073,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
3.75,3.760852288,27.7154358,51243.31366,48603.70865,31.7225752,1537.30003,1020.042131,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
4.05,4.061554543,27.7256032,51291.66506,48640.18801,31.74919566,1537.356028,1020.060152,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
4.35,4.362248744,27.72597575,51360.88775,48705.48815,31.79691661,1537.41226,1020.097161,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
4.65,4.662925718,27.72074774,51504.12399,48846.16228,31.89985027,1537.514148,1020.177432,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
4.95,4.96358489,27.71026493,51563.48783,48912.18807,31.94813293,1537.546583,1020.21835,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
5.25,5.264229769,27.71723642,51680.43944,49016.64327,32.02459708,1537.647978,1020.274832,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
5.55,5.564862923,27.70940017,51710.55469,49052.49777,32.05079141,1537.663067,1020.298313,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
5.85,5.865490828,27.6944332,51708.33083,49064.32016,32.05936783,1537.643538,1020.310851,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
6.15,6.166116045,27.68735722,51706.36074,49069.03996,32.06274126,1537.636249,1020.316946,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
6.45,6.466740558,27.68249738,51694.4915,49062.30159,32.0577164,1537.625078,1020.316023,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
6.75,6.767363022,27.67271525,51705.6555,49082.01073,32.07207595,1537.62329,1020.331238,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
7.05,7.067983948,27.67662782,51701.15754,49074.09574,32.06619309,1537.63094,1020.326855,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
7.35,7.368602892,27.66748652,51719.10715,49099.65385,32.08484115,1537.635118,1020.345086,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
7.65,7.669219408,27.67761742,51730.3105,49100.84495,32.08563734,1537.663803,1020.343725,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
7.95,7.969835951,27.68135472,51736.91051,49103.62573,32.0875952,1537.679331,1020.345287,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
8.25,8.2704506,27.68454751,51762.01636,49124.47654,32.10280086,1537.707615,1020.356975,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
8.55,8.57106316,27.68810613,51770.86241,49129.55334,32.10644213,1537.724516,1020.359858,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
8.85,8.871674716,27.69544305,51788.48694,49139.43592,32.11360911,1537.753629,1020.364177,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
9.15,9.172285723,27.69988537,51792.83789,49139.42177,32.11351814,1537.768575,1020.363973,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
9.45,9.472895676,27.69963264,51804.91016,49151.11127,32.12200618,1537.782022,1020.371721,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
9.75,9.773504374,27.69607575,51799.11166,49148.92705,32.1203198,1537.777308,1020.372887,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
10.05,10.07411175,27.69519499,51811.01286,49161.04103,32.12911896,1537.789672,1020.38107,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
10.35,10.37471851,27.69678879,51804.39453,49153.27454,32.12334206,1537.792216,1020.37751,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
10.65,10.67532478,27.69779432,51817.44601,49164.71996,32.13165211,1537.808303,1020.38472,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
10.95,10.97592784,27.69296455,51836.14648,49186.97109,32.14788319,1537.819635,1020.399753,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
11.25,11.27652819,27.69047428,51836.8513,49189.96461,32.14999399,1537.821324,1020.403429,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
11.55,11.5771276,27.69307362,51844.6806,49194.96723,32.15358109,1537.83601,1020.406579,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
11.85,11.87772572,27.69283079,51853.35996,49203.42974,32.15970395,1537.846983,1020.412547,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
12.15,12.17832124,27.68920896,51868.45398,49221.1356,32.17260399,1537.857515,1020.42469,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
12.45,12.47891354,27.6848917,51878.34961,49234.56036,32.1823643,1537.863169,1020.434698,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
12.75,12.77950432,27.68228675,51873.25041,49232.15526,32.18051561,1537.860421,1020.435437,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
13.05,13.08009446,27.68482494,51882.68359,49238.73587,32.18526057,1537.876192,1020.439477,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
13.35,13.38068111,27.676301,51904.93945,49267.82867,32.20651096,1537.884516,1020.459467,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
13.65,13.68126295,27.67148876,51919.89453,49286.5265,32.2201401,1537.893139,1020.47254,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
13.95,13.98184211,27.67013617,51926.04749,49293.63323,32.22526924,1537.900569,1020.478118,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
14.25,14.2824199,27.67302582,51936.01969,49300.39511,32.23014844,1537.917274,1020.482145,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
14.55,14.58299527,27.66641338,51947.66216,49317.63797,32.24271015,1537.920723,1020.494995,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
14.85,14.88356766,27.66498043,51957.7176,49328.52645,32.25061414,1537.930901,1020.502683,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
15.15,15.1841367,27.66479304,51984.79814,49354.41225,32.26952291,1537.955496,1020.518238,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
15.45,15.48469917,27.65372753,52020.9043,49399.07081,32.30220059,1537.970163,1020.547628,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
15.75,15.78525395,27.65308919,52061.96967,49438.66588,32.33117481,1538.004372,1020.570889,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
16.05,16.08580298,27.65032109,52086.04874,49464.13209,32.34978036,1538.022845,1020.587046,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
16.35,16.38634536,27.6535586,52144.99726,49517.0684,32.38855817,1538.07612,1020.616428,2.8495327,-78.2228501,04/05/2021, 10:29:00,A01,Alta
