Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.150635352,27.82154709,47761.44341,45210.18982,29.25468457,1534.878353,1018.140789,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
0.45,0.45184857,27.72146254,48264.56034,45773.16145,29.66219316,1535.086174,1018.479577,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
0.75,0.752926852,27.684168,49348.29709,46834.08599,30.43228611,1535.818376,1019.07056,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
1.05,1.053905964,27.69187955,49513.43134,46983.92975,30.54121592,1535.955688,1019.151145,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
1.35,1.35483827,27.68449731,49956.14066,47410.66463,30.85190238,1536.271632,1019.387991,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
1.65,1.655714353,27.68207827,50228.05815,47670.91562,31.04157788,1536.471244,1019.532444,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
1.95,1.956563098,27.66670056,50280.8268,47734.93143,31.08819809,1536.490776,1019.573651,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
2.25,2.257384765,27.66443798,50549.23493,47991.81086,31.27562642,1536.688427,1019.716389,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
2.55,2.558168005,27.67023746,50782.92779,48208.37178,31.43375785,1536.873373,1019.834562,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
2.85,2.858925205,27.67440702,50900.00054,48315.68443,31.51212099,1536.970496,1019.893363,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
3.15,3.159668452,27.68026338,50976.40151,48382.82711,31.56113619,1537.040457,1019.929587,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
3.45,3.46039972,27.68403667,51067.13655,48465.47434,31.62150369,1537.117698,1019.975003,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
3.75,3.761119287,27.69267052,51144.31873,48530.77119,31.66919505,1537.192505,1020.009343,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
4.05,4.061830606,27.70230708,51199.45486,48574.20642,31.70089896,1537.252694,1020.031354,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
4.35,4.362533048,27.71207688,51286.62031,48647.88427,31.75474345,1537.336527,1020.069948,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
4.65,4.663225538,27.71122812,51339.13317,48698.47944,31.79169899,1537.378661,1020.099265,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
4.95,4.963908901,27.70201784,51385.41692,48750.90085,31.82999527,1537.403408,1020.132271,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
5.25,5.264585126,27.70284844,51414.69144,48777.90572,31.84968823,1537.43111,1020.148086,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
5.55,5.565258662,27.70011616,51413.38673,48779.19678,31.85055035,1537.430934,1020.150901,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
5.85,5.865928936,27.69067383,51433.79492,48807.3042,31.87104849,1537.436382,1020.170615,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
6.15,6.166595488,27.68692558,51436.85488,48813.68035,31.87563429,1537.437847,1020.176553,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
6.45,6.46726038,27.68815239,51447.38084,48822.53269,31.88203587,1537.45242,1020.182259,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
6.75,6.767923638,27.68335152,51448.46484,48828.01052,31.88596337,1537.450822,1020.188039,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
7.05,7.068586104,27.68057747,51441.66358,48824.12651,31.88303497,1537.446549,1020.188021,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
7.35,7.369247423,27.68502549,51462.06108,48839.36242,31.8941138,1537.473306,1020.196206,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
7.65,7.669906496,27.67779636,51462.49023,48846.47213,31.89923549,1537.467503,1020.203662,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
7.95,7.970563915,27.68105558,51473.26079,48853.67256,31.90442871,1537.485375,1020.207809,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
8.25,8.271219546,27.6833306,51490.58213,48868.00203,31.91484362,1537.506542,1020.216193,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
8.55,8.571872828,27.68328667,51503.38281,48880.19149,31.92369027,1537.520836,1020.224142,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
8.85,8.872523713,27.68627167,51522.44531,48895.5127,31.93483298,1537.544367,1020.232845,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
9.15,9.173172775,27.69235496,51537.55256,48904.20309,31.94111987,1537.569741,1020.236906,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
9.45,9.473819942,27.69018841,51549.34766,48917.40684,31.95070969,1537.580046,1020.246095,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
9.75,9.774465592,27.69512457,51557.70691,48920.75626,31.9530834,1537.59871,1020.247585,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
10.05,10.07510947,27.69684219,51579.07617,48939.43738,31.96668876,1537.621985,1020.258543,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
10.35,10.37575125,27.69886849,51586.83938,48944.92127,31.97062519,1537.635753,1020.26214,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
10.65,10.67639206,27.70235201,51596.69663,48951.03791,31.97502597,1537.653287,1020.265619,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
10.95,10.97703023,27.70631981,51628.94336,48977.94377,31.99466066,1537.68798,1020.280382,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
11.25,11.27766478,27.70631851,51646.04972,48994.17298,32.00647099,1537.705496,1020.290544,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
11.55,11.57829586,27.70973015,51675.67188,49019.10115,32.02465886,1537.737411,1020.304399,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
11.85,11.87892111,27.719132,51738.28978,49069.74737,32.06170218,1537.802675,1020.330492,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
12.15,12.17953795,27.72576523,51806.59766,49128.35066,32.10458464,1537.867872,1020.361859,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
12.45,12.48014407,27.71545887,51867.8125,49196.01727,32.15411427,1537.90204,1020.403661,2.8175545,-78.2224746,04/05/2021,  10:56:46,A02,Alta
