Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.15058722,27.61992777,48081.39807,45687.4421,29.60022297,1534.785671,1018.464061,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
0.45,0.451750919,27.62710819,48167.78947,45763.28733,29.65508573,1534.864858,1018.504237,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
0.75,0.752881204,27.67108444,48614.13407,46148.78788,29.93448368,1535.264086,1018.70118,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
1.05,1.05397535,27.67757892,48714.51012,46238.37231,29.99940876,1535.352275,1018.749121,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
1.35,1.355038379,27.71081489,49078.82456,46554.79589,30.2290939,1535.674558,1018.91217,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
1.65,1.656014085,27.75292867,49969.77921,47362.0901,30.81641473,1536.393586,1019.340774,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
1.95,1.956902416,27.7440106,50268.81717,47653.57867,31.02884874,1536.602468,1019.504373,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
2.25,2.25777429,27.73400729,50151.12629,47551.02908,30.95398054,1536.506077,1019.452668,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
2.55,2.558647344,27.73457381,50234.60347,47629.66668,31.01124788,1536.572781,1019.496767,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
2.85,2.859495862,27.74615633,50486.49917,47857.9888,31.17776435,1536.779459,1019.619351,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
3.15,3.16029278,27.77300127,50964.4363,48286.46758,31.49069255,1537.174776,1019.846967,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
3.45,3.461038166,27.78537991,51216.63238,48514.03217,31.65704437,1537.383009,1019.969186,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
3.75,3.761734958,27.79974639,51636.25513,48898.20374,31.93823818,1537.71676,1020.177007,2.7350972,-78.3174367,30/04/2021,  6:30:01,S04,Alta
