Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151116963,27.32078953,40657.86772,38854.40958,24.71290138,1528.948181,1014.894715,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
0.45,0.453051785,27.55501756,44889.06544,42706.73622,27.45288931,1532.380219,1016.875658,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
0.75,0.754658403,27.58268151,45394.84311,43165.20364,27.78155131,1532.794737,1017.114599,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
1.05,1.056200629,27.61071285,45816.56591,43543.0005,28.05278293,1533.149484,1017.310381,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
1.35,1.357523294,27.64975167,48377.18712,45942.46468,29.78470165,1535.068015,1018.598174,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
1.65,1.65859684,27.69283644,49207.92937,46693.18706,30.32959756,1535.744909,1018.994614,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
1.95,1.959611048,27.70150455,49229.66497,46706.12859,30.3389242,1535.779389,1019.000143,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
2.25,2.260581319,27.71088172,49806.32958,47244.82683,30.73083476,1536.218712,1019.292569,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
2.55,2.561479091,27.74298427,50237.8679,47625.16626,31.00796441,1536.588263,1019.491611,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
2.85,2.862331031,27.78036988,50509.90678,47849.1406,31.17130125,1536.849609,1019.603537,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
3.15,3.163159949,27.79909203,50622.78222,47939.06512,31.23686765,1536.965849,1019.648044,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
3.45,3.463977803,27.81058881,50698.03606,47999.87768,31.28119354,1537.043444,1019.678922,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
3.75,3.764788806,27.82271795,50745.5794,48033.8587,31.30592916,1537.101801,1019.694889,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
4.05,4.065591283,27.82942452,50835.14074,48112.52555,31.36331539,1537.182382,1019.737105,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
4.35,4.366385045,27.83540015,50875.48667,48145.26485,31.38715483,1537.225969,1019.754373,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
4.65,4.667175383,27.84121063,50894.51138,48157.97251,31.39635831,1537.25376,1019.760707,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
4.95,4.967961273,27.84089951,50938.30673,48199.69683,31.42676975,1537.290166,1019.784928,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
5.25,5.26874437,27.85108091,50942.62697,48194.49867,31.42288695,1537.313964,1019.780033,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
5.55,5.569527755,27.85149759,50947.32244,48198.56084,31.42577464,1537.323002,1019.783359,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
5.85,5.870310004,27.85036617,50952.35207,48204.35104,31.42992575,1537.329899,1019.78813,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
6.15,6.171093054,27.85519514,50938.71935,48187.0507,31.4171995,1537.332377,1019.778317,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
6.45,6.471876475,27.85124016,50944.88867,48196.49314,31.42402045,1537.335758,1019.785999,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
6.75,6.772667687,27.84417629,50815.4835,48080.4954,31.33918269,1537.235593,1019.725878,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
7.05,7.07345948,27.84885603,50929.53438,48184.14078,31.41483162,1537.330852,1019.782451,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
7.35,7.374243295,27.85192516,50928.00386,48179.89478,31.41164681,1537.339438,1019.780366,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
7.682737325,7.707851996,27.85453548,50910.42134,48160.88239,31.39766255,1537.33617,1019.770462,2.6212023,-78.4002575,01/05/2021 0:00,  6:45:07,G06,Alta
