Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151030684,29.83610138,45488.94531,41477.18763,26.56468867,1536.502294,1015.47433,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
0.45,0.453027857,29.60934761,45942.57416,42064.7528,26.98581456,1536.457126,1015.864921,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
0.75,0.754846768,29.27295424,47098.50885,43390.40458,27.93800009,1536.72492,1016.688335,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
1.05,1.056400247,28.99283482,48602.36224,45008.15932,29.10523428,1537.33754,1017.654519,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
1.35,1.357801671,29.00688774,48741.69094,45125.43952,29.18989399,1537.461652,1017.714572,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
1.65,1.659130137,28.99013987,49576.06558,45912.14775,29.75960906,1538.025184,1018.147809,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
1.95,1.960332276,28.77890853,50074.47951,46555.87189,30.22768647,1538.058512,1018.568806,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
2.25,2.261448303,28.57778953,50073.00502,46729.25616,30.3542924,1537.754795,1018.730574,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
2.55,2.56248275,28.42158248,50589.66977,47349.4676,30.80614689,1537.889282,1019.121367,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
2.85,2.863440116,28.28251157,50623.46345,47504.76466,30.91955912,1537.705738,1019.252826,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
3.15,3.164372282,28.23294455,50619.70259,47545.46551,30.94924477,1537.632043,1019.292434,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
3.45,3.465293717,28.17739904,50594.53572,47571.46516,30.96821243,1537.53365,1019.325921,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
3.75,3.766202775,28.10493162,50576.11975,47619.04234,31.00293174,1537.413937,1019.376667,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
4.05,4.067099481,28.06253387,50571.40492,47652.64795,31.02741533,1537.350238,1019.410007,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
4.35,4.367988168,28.03444276,50566.07875,47672.86702,31.04211517,1537.308083,1019.431384,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
4.65,4.668871881,28.0164902,50559.97627,47683.25486,31.0496312,1537.280968,1019.4441,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
4.95,4.969752004,28.00752621,50566.69525,47697.65622,31.06006666,1537.276988,1019.45611,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
5.25,5.270628547,27.97480105,50537.09571,47699.18406,31.06112925,1537.210026,1019.468737,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
5.55,5.57149793,27.95020221,50566.10806,47748.73933,31.09722636,1537.198059,1019.505032,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
5.85,5.872359015,27.93637085,50581.18945,47775.46009,31.11665525,1537.19262,1019.525353,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
6.15,6.173217051,27.92878485,50568.2666,47770.09972,31.11266813,1537.176502,1019.526093,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
6.45,6.474073149,27.91460308,50568.20522,47782.84469,31.12189765,1537.159524,1019.538871,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
6.75,6.774925336,27.89439964,50561.2207,47794.49341,31.1303299,1537.1282,1019.552986,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
7.05,7.075771852,27.87476818,50575.60709,47825.84287,31.15313962,1537.113277,1019.577704,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
7.35,7.376613637,27.87008762,50580.77344,47834.96275,31.15971793,1537.114771,1019.585437,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
7.65,7.677453749,27.86406909,50576.62267,47836.48284,31.16074962,1537.10742,1019.589436,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
7.95,7.978289937,27.8467474,50591.28711,47866.0368,31.18224855,1537.096268,1019.612427,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
8.25,8.27912183,27.84406376,50597.23437,47874.09481,31.18805127,1537.10142,1019.618936,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
8.55,8.579951782,27.8333971,50591.61025,47878.43771,31.19114448,1537.085799,1019.625974,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
8.85,8.880777834,27.82084395,50607.59567,47904.94801,31.21042089,1537.082986,1019.645763,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
9.15,9.181598289,27.80559537,50616.90725,47927.59829,31.22688053,1537.071142,1019.664303,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
9.45,9.482415011,27.80276401,50623.85487,47936.74708,31.23348024,1537.076797,1019.671457,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
9.75,9.783229325,27.79718811,50631.12295,47948.69269,31.24212268,1537.078437,1019.681025,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
10.05,10.08404013,27.78944923,50644.69659,47968.57831,31.25656342,1537.081326,1019.695639,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
10.35,10.38484764,27.78802318,50655.72566,47980.32073,31.26505753,1537.092134,1019.703764,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
10.65,10.68565265,27.78761387,50670.41211,47994.60365,31.2754071,1537.107182,1019.712957,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
10.95,10.98645407,27.78692532,50696.77344,48020.19926,31.29401915,1537.130311,1019.728441,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
11.25,11.28724895,27.7870636,50751.08594,48071.51836,31.33142224,1537.175104,1019.757765,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
11.55,11.58802967,27.78489316,50874.41047,48190.31301,31.41813599,1537.266685,1019.824848,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
11.85,11.88879117,27.78218869,50990.12724,48302.39945,31.49998141,1537.351943,1019.888451,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
12.15,12.18953649,27.78725207,51085.27876,48387.89362,31.56241151,1537.434184,1019.934986,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
12.45,12.49027156,27.78488159,51124.125,48426.86339,31.59082998,1537.463879,1019.958375,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
12.75,12.79099932,27.78898353,51179.25834,48475.32091,31.62619279,1537.515426,1019.984898,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
13.05,13.09172108,27.79451561,51213.86328,48503.01465,31.64637068,1537.554174,1019.999561,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
13.35,13.39244025,27.79302731,51215.37129,48505.81023,31.64833421,1537.557963,1020.002805,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
13.65,13.69315593,27.79762334,51260.33057,48544.16481,31.67631438,1537.602832,1020.023626,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
13.95,13.99386323,27.80343533,51337.27344,48611.67945,31.72563834,1537.672925,1020.060081,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
14.25,14.29456522,27.8078061,51341.72076,48611.86684,31.72569391,1537.687847,1020.060009,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
14.55,14.59526641,27.80882311,51352.25879,48620.90818,31.73222928,1537.702077,1020.06588,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
14.85,14.89596515,27.80816746,51370.33984,48638.63141,31.74511915,1537.719253,1020.077059,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
15.15,15.19665912,27.80532948,51404.80261,48673.87734,31.77083611,1537.745057,1020.098571,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
15.45,15.49735062,27.81178474,51404.37109,48667.51933,31.76610055,1537.759601,1020.094231,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
15.75,15.79804215,27.80919647,51406.67188,48672.083,31.76935916,1537.762291,1020.098801,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
16.05,16.09873195,27.80960222,51419.44731,48683.80479,31.77785793,1537.77722,1020.106342,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
16.35,16.3994194,27.8062201,51428.61144,48695.60002,31.78641048,1537.78371,1020.115142,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
16.65,16.70010518,27.80669498,51432.54883,48698.89021,31.78873726,1537.792288,1020.118027,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
16.95,17.00078909,27.79959583,51438.53125,48711.10322,31.79759558,1537.790764,1020.128252,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
17.25,17.30146927,27.79638239,51460.68432,48735.04774,31.81504367,1537.80701,1020.143676,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
17.55,17.60214614,27.79667629,51473.1239,48746.55709,31.82338854,1537.821526,1020.151138,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
17.85,17.90281681,27.78483363,51519.14624,48801.08802,31.86323497,1537.842029,1020.186155,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
18.15,18.20347883,27.77236319,51543.14063,48835.35388,31.88824509,1537.845478,1020.210234,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
18.45,18.50413514,27.76792431,51562.58789,48857.88911,31.90466723,1537.857892,1020.225283,2.8171572,-78.2221486,04/05/2021,  16:31:10,A02,Baja
