Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.151144582,27.45251595,40471.3247,38579.01186,24.5183188,1529.049094,1014.708267,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
0.45,0.453428395,27.44981901,40473.39976,38582.97371,24.52105323,1529.050783,1014.712453,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
0.75,0.755710084,27.45086597,40513.88718,38620.79913,24.54767278,1529.086294,1014.73336,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
1.05,1.057985698,27.45708448,40560.28845,38660.44868,24.57557448,1529.13514,1014.753623,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
1.35,1.360177662,27.4741646,41656.17793,39692.083,25.30491249,1529.947536,1015.295681,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
1.65,1.6622013,27.50386401,42860.31061,40816.33935,26.1029739,1530.861388,1015.885425,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
1.95,1.964118347,27.50037232,43104.10656,41051.23893,26.27010335,1531.034399,1016.013012,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
2.25,2.266003028,27.50351177,43284.53944,41220.61361,26.39067615,1531.17366,1016.103657,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
2.55,2.56782217,27.51838808,43993.40357,41883.80982,26.86371831,1531.711108,1016.454722,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
2.85,2.869553444,27.5373723,44491.63951,42342.84812,27.19179149,1532.105276,1016.695913,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
3.15,3.171203731,27.55630716,45114.26859,42919.93771,27.60505062,1532.588998,1017.000988,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
3.45,3.472772464,27.57583182,45620.08498,43385.03397,27.93873256,1532.990197,1017.246263,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
3.75,3.774267136,27.58564712,46129.50091,43861.30382,28.28103179,1533.378262,1017.501084,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
4.05,4.075698019,27.59625169,46486.17192,44191.52547,28.51868894,1533.657888,1017.677225,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
4.35,4.377079677,27.61135247,46811.39103,44487.91832,28.73223209,1533.922336,1017.833875,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
4.65,4.678412971,27.61907296,47152.08345,44805.12559,28.96103725,1534.18604,1018.004315,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
4.95,4.979699097,27.62744555,47451.1801,45082.16161,29.16107103,1534.420912,1018.152983,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
5.25,5.28094013,27.63756275,47767.93348,45374.37809,29.37228664,1534.671525,1018.309496,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
5.55,5.582136932,27.64536227,48054.59859,45639.91634,29.564406,1534.896745,1018.45243,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
5.85,5.883291143,27.65520181,48349.16493,45911.10019,29.76080059,1535.131093,1018.597932,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
6.15,6.184402219,27.6630892,48642.85831,46183.06583,29.9579547,1535.361811,1018.744635,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
6.45,6.485469409,27.66771259,48938.94615,46460.10216,30.15898478,1535.589226,1018.895296,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
6.75,6.786500722,27.67518718,49126.99344,46632.00651,30.28379567,1535.742757,1018.987865,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
7.05,7.087514405,27.68247976,49188.39053,46683.82236,30.32137551,1535.803921,1019.015035,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
7.35,7.388494859,27.69055356,49581.24689,47049.46478,30.58724428,1536.107482,1019.213276,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
7.65,7.689422584,27.69251327,49889.04661,47339.78654,30.79857615,1536.33976,1019.372557,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
7.95,7.990320976,27.697144,49970.65661,47413.05962,30.85188784,1536.411477,1019.412386,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
8.25,8.291203408,27.69515634,50097.50905,47535.21247,30.94084739,1536.505846,1019.481089,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
8.55,8.592067008,27.70059151,50217.85546,47644.48939,31.02045397,1536.607101,1019.5404,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
8.85,8.892917789,27.70349884,50273.85742,47694.9904,31.05721036,1536.657472,1019.568355,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
9.15,9.193758681,27.70430025,50348.69737,47765.265,31.10840082,1536.718314,1019.607818,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
9.45,9.494579569,27.71133773,50543.1036,47943.29435,31.23826432,1536.876165,1019.704348,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
9.75,9.795377811,27.71122293,50650.90671,48045.65698,31.31293491,1536.959706,1019.761736,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
10.05,10.09616572,27.71725828,50683.19772,48070.78305,31.33120741,1536.997625,1019.774813,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
10.35,10.39694729,27.72018695,50743.63594,48125.43247,31.37104968,1537.051291,1019.805079,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
10.65,10.69772278,27.72066798,50763.85537,48144.16937,31.38465821,1537.071784,1019.816434,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
10.95,10.99849526,27.71947777,50777.81073,48158.49177,31.39504171,1537.085114,1019.825903,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
11.25,11.29926183,27.72409993,50842.2793,48215.40754,31.43655264,1537.14435,1019.856879,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
11.55,11.6000157,27.72813808,50953.00919,48316.71575,31.51052401,1537.2365,1019.912415,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
11.85,11.90075617,27.72476387,51013.98828,48377.63561,31.5549844,1537.280854,1019.94817,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
12.15,12.20148779,27.72515846,51059.6833,48420.60678,31.58632764,1537.319856,1019.972869,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
12.45,12.50221293,27.72452957,51093.9749,48453.70392,31.61045291,1537.348943,1019.992476,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
12.75,12.80293426,27.72674274,51107.89063,48464.86618,31.6185364,1537.367505,1019.999127,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
13.05,13.10365364,27.72749075,51119.98782,48475.65008,31.62634307,1537.38248,1020.006041,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
13.35,13.40437088,27.7266016,51131.64453,48487.52146,31.63494512,1537.394611,1020.014076,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
13.65,13.70508663,27.72608948,51133.18359,48489.4519,31.63627543,1537.399922,1020.016531,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
13.95,14.00580075,27.72627497,51148.35778,48503.6709,31.64659551,1537.416282,1020.025512,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
14.25,14.30650917,27.72100149,51195.46629,48553.19971,31.6827485,1537.447611,1020.055641,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
14.55,14.60720895,27.71657898,51241.4344,48600.87224,31.71754923,1537.479429,1020.084482,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
14.85,14.90790433,27.71761799,51243.36328,48601.74382,31.71810546,1537.487411,1020.085858,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
15.15,15.20859737,27.71313572,51262.43555,48623.96711,31.73428568,1537.499455,1020.100737,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
15.45,15.50928506,27.70801815,51293.8733,48658.5107,31.75948427,1537.519583,1020.122591,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
15.75,15.80995563,27.70158987,51462.91362,48824.82079,31.8811642,1537.638545,1020.21732,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
16.05,16.11060128,27.69615814,51595.04281,48955.22238,31.97660274,1537.732079,1020.292028,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
16.35,16.41123472,27.69971371,51614.84961,48970.71158,31.98787124,1537.757021,1020.300641,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
16.65,16.71186365,27.70734783,51667.51989,49013.58351,32.01920884,1537.812303,1020.323016,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
16.95,17.01248147,27.70519924,51764.01563,49107.12451,32.0876878,1537.884782,1020.376427,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
17.25,17.31308881,27.71069342,51805.15443,49141.02914,32.11246456,1537.928327,1020.394561,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
17.55,17.61369422,27.71678301,51803.62456,49133.90158,32.10715922,1537.941468,1020.389911,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
17.85,17.91430075,27.71491718,51793.3457,49125.89118,32.10120264,1537.936051,1020.387327,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
18.15,18.21490706,27.71839045,51805.13065,49133.83186,32.1069433,1537.954968,1020.391813,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
18.45,18.51551238,27.71812057,51807.47461,49136.3065,32.10867465,1537.961247,1020.394491,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
18.75,18.81611758,27.71865288,51803.07997,49131.64235,32.10517258,1537.963806,1020.39298,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
19.05,19.11672264,27.7191101,51806.91386,49134.85239,32.10744346,1537.972287,1020.395829,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
19.35,19.41732658,27.71894368,51814.08807,49141.8117,32.11246286,1537.982267,1020.400943,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
19.65,19.7179309,27.72346565,51805.03285,49129.00946,32.10299637,1537.987495,1020.393671,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
19.95,20.01853465,27.71899809,51817.62607,49145.11651,32.11472024,1537.994888,1020.405202,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
20.25,20.31913685,27.7187387,51813.57975,49141.52067,32.11200093,1537.996495,1020.404534,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
20.55,20.6197398,27.72274875,51810.01052,49134.39811,32.10669828,1538.004966,1020.400553,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
20.85,20.92034283,27.71858496,51808.26048,49136.61902,32.10824156,1538.0023,1020.404341,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
21.15,21.22094671,27.71785429,51787.31873,49117.43794,32.09409632,1537.990794,1020.395243,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
21.43119573,21.50271144,27.7173473,51761.12658,49093.06826,32.07615395,1537.975467,1020.38314,2.7358445,-78.3189957,30/04/2021,  11:58:24,S04,Baja
