Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.150900853,28.14925465,44738.14844,42087.27736,27.00848703,1533.257841,1016.353522,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
0.45,0.45269381,28.14943808,44712.44777,42062.95437,26.99102672,1533.245009,1016.341691,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
0.75,0.754495096,28.14782647,44667.00829,42021.48164,26.96131377,1533.215282,1016.321259,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
1.05,1.056301646,28.13721771,44619.81133,41985.46072,26.93552615,1533.169392,1016.306628,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
1.35,1.358107648,28.10651247,44609.18643,41999.73257,26.94573758,1533.115923,1016.325336,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
1.65,1.659901371,28.05446756,44657.66604,42086.62164,27.00791096,1533.068722,1016.389721,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
1.95,1.961651129,27.96974979,44989.56659,42467.22589,27.28033743,1533.168229,1016.621911,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
2.25,2.263286694,27.87676274,45908.77128,43411.10244,27.95736819,1533.674157,1017.15988,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
2.55,2.564766825,27.77260622,46751.02327,44294.78342,28.59329827,1534.112072,1017.67084,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
2.85,2.866123917,27.69009743,47248.12468,44835.86764,28.98363873,1534.340885,1017.99098,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
3.15,3.167403552,27.62542775,47543.23109,45171.34883,29.22599563,1534.454373,1018.194545,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
3.45,3.46863109,27.59054314,47776.66336,45423.24581,29.40812259,1534.572086,1018.343515,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
3.75,3.769806279,27.56210084,48128.49749,45782.50938,29.66817779,1534.786654,1018.548932,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
4.05,4.070931236,27.5420736,48355.82815,46016.29213,29.83755085,1534.924799,1018.683667,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
4.35,4.372014934,27.53289511,48618.87876,46274.69956,30.02493354,1535.106649,1018.828494,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
4.65,4.673059693,27.52919481,48840.44234,46488.85493,30.18034373,1535.267255,1018.947601,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
4.95,4.974069593,27.54437179,49087.41153,46710.43716,30.34127452,1535.476578,1019.064865,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
5.25,5.275045279,27.54829869,49312.14271,46920.77949,30.49415388,1535.651852,1019.179666,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
5.55,5.575995329,27.57476627,49464.79886,47042.33834,30.582529,1535.810173,1019.238879,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
5.85,5.876928788,27.58713435,49584.71032,47145.28651,30.6573893,1535.922233,1019.29243,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
6.15,6.177845108,27.61320822,49744.06799,47273.36507,30.75058341,1536.084631,1019.355373,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
6.45,6.478735181,27.62211902,49977.39605,47487.06151,30.90621765,1536.274018,1019.470659,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
6.75,6.77959509,27.64669533,50185.6369,47662.66581,31.03418768,1536.4696,1019.560178,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
7.05,7.080425384,27.68592327,50459.42081,47887.00442,31.19781261,1536.735755,1019.671774,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
7.35,7.381222728,27.72908738,50740.71999,48114.54409,31.36390681,1537.013197,1019.783945,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
7.65,7.681991254,27.75511345,50940.25777,48279.92439,31.48468867,1537.204146,1019.867575,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
7.95,7.982718591,27.78717531,51365.64995,48653.53152,31.75790703,1537.569272,1020.063712,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
8.25,8.283406773,27.81431088,51540.68732,48794.24389,31.8608538,1537.743716,1020.133579,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
8.55,8.58408053,27.83371492,51623.8257,48855.0027,31.90527474,1537.839075,1020.161981,2.7528187,-78.400216,02/05/2021,  14:19:39,G02,Baja
