Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,Latitud,Longitud,Fecha,Hora,Estacion,Marea
0.15,0.15079108,27.70730395,45525.75117,43187.32676,27.79743585,1533.085664,1017.084606,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
0.45,0.45236755,27.70667709,45565.7608,43225.7954,27.82497816,1533.118284,1017.106743,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
0.75,0.753874197,27.69648605,46437.44145,44061.23153,28.4255802,1533.732343,1017.561454,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
1.05,1.055217938,27.69773381,47694.58807,45252.97828,29.28550911,1534.645776,1018.20717,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
1.35,1.356461621,27.70159541,47757.61498,45309.45848,29.32628014,1534.702536,1018.237818,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
1.65,1.657688215,27.70858955,47931.50717,45468.40239,29.44120175,1534.844495,1018.323087,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
1.95,1.958887291,27.71206879,48130.8516,45654.48929,29.57584838,1534.999265,1018.424272,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
2.25,2.260020395,27.71758175,48806.54317,46290.57474,30.03696981,1535.502591,1018.76974,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
2.55,2.560991381,27.73687481,50287.22179,47677.47612,31.04612118,1536.614727,1019.522208,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
2.85,2.86183303,27.74168301,50531.04102,47904.27432,31.21155386,1536.805013,1019.64615,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
3.15,3.162645203,27.7488115,50686.65496,48045.30522,31.31446189,1536.934605,1019.722415,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
3.45,3.463449815,27.76385728,50660.63162,48006.94475,31.28636197,1536.943881,1019.697789,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
3.75,3.764257672,27.75382537,50648.25331,48004.34183,31.28438069,1536.924291,1019.700809,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
4.05,4.065069642,27.73838271,50562.83224,47937.41261,31.23542565,1536.842993,1019.670297,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
4.298023099,4.313765576,27.74597373,50607.85458,47973.19208,31.26148487,1536.891733,1019.688497,2.719921,-78.2219487,03/05/2021, 14:47:04,A05,Baja
